step,total_loss,loss_pde,loss_bc,loss_data,E_pred,nu_pred
0,13.116204112846857,9.410837545898369,3.705366566948488,0.15599857572123949,49900.03297958791,0.1990000000000063
200,10.283269140055214,9.267817229223562,1.0154519108316526,0.15599857572123949,49880.951103101346,0.19639528267909898
400,10.283269138596165,9.26782041290984,1.0154487256863243,0.15599857572123949,49880.95611845226,0.19639536952260309
600,10.283269138596165,9.267820413062047,1.0154487255341178,0.15599857572123949,49880.95611853841,0.19639536952363257
800,10.283269138596166,9.26782041306204,1.0154487255341256,0.15599857572123949,49880.9561185384,0.19639536952363254
1000,10.283269138596166,9.26782041306204,1.0154487255341265,0.15599857572123949,49880.95611853841,0.1963953695236325
