step,total_loss,loss_pde,loss_bc,loss_data,E_pred,nu_pred
0,519.6361837748224,11.86423282694956,40.09938555053267,0.13620726125326313,64900.000091077425,0.2690000000000001
200,125.11361363836323,11.501958211242803,1.0094031525935203,0.13620726125326313,64809.113111172876,0.26483187118815066
400,125.11361360007373,11.501946317654514,1.0094150423528583,0.13620726125326313,64809.030385428836,0.26483183075798133
600,125.11361360007372,11.50194631820838,1.0094150417989924,0.13620726125326313,64809.03038607208,0.2648318307615995
800,125.11361360007373,11.501946318208434,1.0094150417989405,0.13620726125326313,64809.03038607222,0.2648318307615995
1000,125.11361360007375,11.501946318208429,1.009415041798946,0.13620726125326313,64809.03038607222,0.26483183076159944
