step,total_loss,loss_pde,loss_bc,loss_data,E_pred,nu_pred
0,109915.75218340423,35820.49665751459,7407.5368229992855,0.19887295896771776,59800.00000086696,0.24900000000000003
500,281.2492592134149,237.01925265914585,2.346271106727462,0.20767295486994444,47464.904629184086,0.15719946730383175
